gamma,0.03125,0.125,0.5,2.0,8.0,32.0,128.0,512.0,2048.0,8192.0,32768.0
3.0517578125e-05,0.558847736626,0.558436213992,0.553086419753,0.543209876543,0.537037037037,0.517695473251,0.519341563786,0.507818930041,0.504938271605,0.504938271605,0.504938271605
0.0001220703125,0.558847736626,0.555967078189,0.548148148148,0.533744855967,0.522222222222,0.515226337449,0.512757201646,0.512757201646,0.512757201646,0.512757201646,0.512757201646
0.00048828125,0.558847736626,0.558847736626,0.548971193416,0.52633744856,0.527160493827,0.528806584362,0.528806584362,0.528806584362,0.528806584362,0.528806584362,0.528806584362
0.001953125,0.558847736626,0.558847736626,0.560082304527,0.535390946502,0.534156378601,0.534156378601,0.534156378601,0.534156378601,0.534156378601,0.534156378601,0.534156378601
0.0078125,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626
0.03125,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626
0.125,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626
0.5,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626
2.0,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626
8.0,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626,0.558847736626
