3.0517578125e-05,0.03125,0.5588477366255145
3.0517578125e-05,0.125,0.5588477366255145
3.0517578125e-05,0.5,0.5588477366255145
3.0517578125e-05,2.0,0.5588477366255145
3.0517578125e-05,8.0,0.5588477366255145
3.0517578125e-05,32.0,0.5588477366255145
3.0517578125e-05,128.0,0.5609053497942387
3.0517578125e-05,512.0,0.5320987654320988
3.0517578125e-05,2048.0,0.5222222222222223
3.0517578125e-05,8192.0,0.5098765432098765
3.0517578125e-05,32768.0,0.5041152263374485
0.0001220703125,0.03125,0.5588477366255145
0.0001220703125,0.125,0.5588477366255145
0.0001220703125,0.5,0.5588477366255145
0.0001220703125,2.0,0.5588477366255145
0.0001220703125,8.0,0.5551440329218107
0.0001220703125,32.0,0.5510288065843622
0.0001220703125,128.0,0.528395061728395
0.0001220703125,512.0,0.5065843621399176
0.0001220703125,2048.0,0.5004115226337449
0.0001220703125,8192.0,0.5008230452674897
0.0001220703125,32768.0,0.5008230452674897
0.00048828125,0.03125,0.5588477366255145
0.00048828125,0.125,0.5588477366255145
0.00048828125,0.5,0.5588477366255145
0.00048828125,2.0,0.5588477366255145
0.00048828125,8.0,0.5296296296296297
0.00048828125,32.0,0.5098765432098765
0.00048828125,128.0,0.4934156378600823
0.00048828125,512.0,0.49176954732510286
0.00048828125,2048.0,0.49176954732510286
0.00048828125,8192.0,0.49176954732510286
0.00048828125,32768.0,0.49176954732510286
0.001953125,0.03125,0.5588477366255145
0.001953125,0.125,0.5588477366255145
0.001953125,0.5,0.5539094650205761
0.001953125,2.0,0.5263374485596708
0.001953125,8.0,0.5111111111111111
0.001953125,32.0,0.5090534979423869
0.001953125,128.0,0.5090534979423869
0.001953125,512.0,0.5090534979423869
0.001953125,2048.0,0.5090534979423869
0.001953125,8192.0,0.5090534979423869
0.001953125,32768.0,0.5090534979423869
0.0078125,0.03125,0.5588477366255145
0.0078125,0.125,0.5588477366255145
0.0078125,0.5,0.5588477366255145
0.0078125,2.0,0.5584362139917696
0.0078125,8.0,0.5584362139917696
0.0078125,32.0,0.5584362139917696
0.0078125,128.0,0.5584362139917696
0.0078125,512.0,0.5584362139917696
0.0078125,2048.0,0.5584362139917696
0.0078125,8192.0,0.5584362139917696
0.0078125,32768.0,0.5584362139917696
0.03125,0.03125,0.5588477366255145
0.03125,0.125,0.5588477366255145
0.03125,0.5,0.5588477366255145
0.03125,2.0,0.5588477366255145
0.03125,8.0,0.5588477366255145
0.03125,32.0,0.5588477366255145
0.03125,128.0,0.5588477366255145
0.03125,512.0,0.5588477366255145
0.03125,2048.0,0.5588477366255145
0.03125,8192.0,0.5588477366255145
0.03125,32768.0,0.5588477366255145
0.125,0.03125,0.5588477366255145
0.125,0.125,0.5588477366255145
0.125,0.5,0.5588477366255145
0.125,2.0,0.5588477366255145
0.125,8.0,0.5588477366255145
0.125,32.0,0.5588477366255145
0.125,128.0,0.5588477366255145
0.125,512.0,0.5588477366255145
0.125,2048.0,0.5588477366255145
0.125,8192.0,0.5588477366255145
0.125,32768.0,0.5588477366255145
0.5,0.03125,0.5588477366255145
0.5,0.125,0.5588477366255145
0.5,0.5,0.5588477366255145
0.5,2.0,0.5588477366255145
0.5,8.0,0.5588477366255145
0.5,32.0,0.5588477366255145
0.5,128.0,0.5588477366255145
0.5,512.0,0.5588477366255145
0.5,2048.0,0.5588477366255145
0.5,8192.0,0.5588477366255145
0.5,32768.0,0.5588477366255145
2.0,0.03125,0.5588477366255145
2.0,0.125,0.5588477366255145
2.0,0.5,0.5588477366255145
2.0,2.0,0.5588477366255145
2.0,8.0,0.5588477366255145
2.0,32.0,0.5588477366255145
2.0,128.0,0.5588477366255145
2.0,512.0,0.5588477366255145
2.0,2048.0,0.5588477366255145
2.0,8192.0,0.5588477366255145
2.0,32768.0,0.5588477366255145
8.0,0.03125,0.5588477366255145
8.0,0.125,0.5588477366255145
8.0,0.5,0.5588477366255145
8.0,2.0,0.5588477366255145
8.0,8.0,0.5588477366255145
8.0,32.0,0.5588477366255145
8.0,128.0,0.5588477366255145
8.0,512.0,0.5588477366255145
8.0,2048.0,0.5588477366255145
8.0,8192.0,0.5588477366255145
8.0,32768.0,0.5588477366255145
